567	0.950026	0.950026	0.950026
568	0.949924	0.949924	0.949924
569	0.949822	0.949822	0.949822
570	0.94972	0.94972	0.94972
571	0.949548	0.949548	0.949548
572	0.949376	0.949376	0.949376
573	0.949204	0.949204	0.949204
574	0.949032	0.949032	0.949032
575	0.94886	0.94886	0.94886
576	0.948682	0.948682	0.948682
577	0.948504	0.948504	0.948504
578	0.948326	0.948326	0.948326
579	0.948148	0.948148	0.948148
580	0.94797	0.94797	0.94797
581	0.94792	0.94792	0.94792
582	0.94787	0.94787	0.94787
583	0.94782	0.94782	0.94782
584	0.94777	0.94777	0.94777
585	0.94772	0.94772	0.94772
586	0.947564	0.947564	0.947564
587	0.947408	0.947408	0.947408
588	0.947252	0.947252	0.947252
589	0.947096	0.947096	0.947096
590	0.94694	0.94694	0.94694
591	0.946744	0.946744	0.946744
592	0.946548	0.946548	0.946548
593	0.946352	0.946352	0.946352
594	0.946156	0.946156	0.946156
595	0.94596	0.94596	0.94596
596	0.945778	0.945778	0.945778
597	0.945596	0.945596	0.945596
598	0.945414	0.945414	0.945414
599	0.945232	0.945232	0.945232
600	0.94505	0.94505	0.94505
601	0.944922	0.944922	0.944922
602	0.944794	0.944794	0.944794
603	0.944666	0.944666	0.944666
604	0.944538	0.944538	0.944538
605	0.94441	0.94441	0.94441
606	0.944228	0.944228	0.944228
607	0.944046	0.944046	0.944046
608	0.943864	0.943864	0.943864
609	0.943682	0.943682	0.943682
610	0.9435	0.9435	0.9435
611	0.94321	0.94321	0.94321
612	0.94292	0.94292	0.94292
613	0.94263	0.94263	0.94263
614	0.94234	0.94234	0.94234
615	0.94205	0.94205	0.94205
616	0.941864	0.941864	0.941864
617	0.941678	0.941678	0.941678
618	0.941492	0.941492	0.941492
619	0.941306	0.941306	0.941306
620	0.94112	0.94112	0.94112
621	0.940892	0.940892	0.940892
622	0.940664	0.940664	0.940664
623	0.940436	0.940436	0.940436
624	0.940208	0.940208	0.940208
625	0.93998	0.93998	0.93998
626	0.939768	0.939768	0.939768
627	0.939556	0.939556	0.939556
628	0.939344	0.939344	0.939344
629	0.939132	0.939132	0.939132
630	0.93892	0.93892	0.93892
631	0.938602	0.938602	0.938602
632	0.938284	0.938284	0.938284
633	0.937966	0.937966	0.937966
634	0.937648	0.937648	0.937648
635	0.93733	0.93733	0.93733
636	0.93731	0.93731	0.93731
637	0.93729	0.93729	0.93729
638	0.93727	0.93727	0.93727
639	0.93725	0.93725	0.93725
640	0.93723	0.93723	0.93723
641	0.936964	0.936964	0.936964
642	0.936698	0.936698	0.936698
643	0.936432	0.936432	0.936432
644	0.936166	0.936166	0.936166
645	0.9359	0.9359	0.9359
646	0.935652	0.935652	0.935652
647	0.935404	0.935404	0.935404
648	0.935156	0.935156	0.935156
